Project Name,Package Name,Type Name,Method Name,LOC,CC,PC,Line no,IsTest,Main prod class tested,Production classes tested
truth,com.google.common.truth,LongTest,exclusiveRangeContainmentInversionError,8,1,0,121,1,com.google.common.truth.LongSubject,com.google.common.truth.LongSubject
truth,com.google.common.truth,LongTest,equalityOfNulls,3,1,0,128,1,com.google.common.truth.LongSubject,com.google.common.truth.LongSubject
truth,com.google.common.truth,LongTest,equalityOfNullsFail,16,1,0,132,1,com.google.common.truth.LongSubject,com.google.common.truth.LongSubject; com.google.common.truth.StringSubject
truth,com.google.common.truth,LongTest,inequalityOfNulls,4,1,0,147,1,com.google.common.truth.LongSubject,com.google.common.truth.LongSubject
truth,com.google.common.truth,LongTest,inequalityOfNullsFail,9,1,0,152,1,com.google.common.truth.LongSubject,com.google.common.truth.LongSubject; com.google.common.truth.StringSubject
truth,com.google.common.truth,ComparableSubjectTest,isInRange,11,1,0,40,1,com.google.common.truth.StringSubject,com.google.common.truth.StringSubject
truth,com.google.common.truth,ComparableSubjectTest,isNotInRange,11,1,0,52,1,com.google.common.truth.StringSubject,com.google.common.truth.StringSubject
truth,com.google.common.truth,ComparableSubjectTest,isGreaterThan,17,1,0,64,1,com.google.common.truth.StringSubject,com.google.common.truth.StringSubject
truth,com.google.common.truth,ComparableSubjectTest,isLessThan,17,1,0,81,1,com.google.common.truth.StringSubject,com.google.common.truth.StringSubject
truth,com.google.common.truth,ComparableSubjectTest,isAtMost,11,1,0,98,1,com.google.common.truth.StringSubject,com.google.common.truth.StringSubject
truth,com.google.common.truth,ComparableSubjectTest,isAtLeast,11,1,0,110,1,com.google.common.truth.StringSubject,com.google.common.truth.StringSubject
truth,com.google.common.truth,ComparableSubjectTest,longs,11,1,0,124,1,,
truth,com.google.common.truth,ComparableSubjectTest,strings,11,1,0,138,1,,
truth,com.google.common.truth,ComparableSubjectTest,booleans,13,1,0,153,1,,
truth,com.google.common.truth,ComparableSubjectTest,comparableType,4,1,0,170,1,,
truth,com.google.common.truth,ComparableSubjectTest,rawComparableType,3,1,0,187,1,,
truth,com.google.common.truth,ComparableSubjectTest,comparableMixedTypesDontCompile,4,1,0,207,1,com.google.common.truth.Truth,com.google.common.truth.Truth
truth,com.google.common.truth,ComparableSubjectTest,rawComparableTypeMixedTypes,4,1,0,234,1,com.google.common.truth.Truth,com.google.common.truth.Truth
truth,com.google.common.truth,ClassTest,testDeclaresField_noSuchField,9,1,0,33,1,com.google.common.truth.ClassSubject,com.google.common.truth.ClassSubject; com.google.common.truth.Truth; com.google.common.truth.StringSubject
truth,com.google.common.truth,ClassTest,testDeclaresField_public,3,1,0,43,1,com.google.common.truth.ClassSubject,com.google.common.truth.ClassSubject
truth,com.google.common.truth,ClassTest,testDeclaresField_nullSubject,10,1,0,47,1,com.google.common.truth.ClassSubject,com.google.common.truth.ClassSubject; com.google.common.truth.Truth; com.google.common.truth.StringSubject
truth,com.google.common.truth,ClassTest,testDeclaresField_private,3,1,0,58,1,com.google.common.truth.ClassSubject,com.google.common.truth.ClassSubject
truth,com.google.common.truth,ClassTest,testIsAssignableFrom_same,4,1,0,62,1,com.google.common.truth.BooleanSubject,com.google.common.truth.BooleanSubject; com.google.common.truth.ClassSubject
truth,com.google.common.truth,ClassTest,testIsAssignableFrom_parent,6,1,0,67,1,com.google.common.truth.BooleanSubject,com.google.common.truth.BooleanSubject; com.google.common.truth.ClassSubject
truth,com.google.common.truth,ClassTest,testIsAssignableFrom_reversed,10,1,0,74,1,com.google.common.truth.BooleanSubject,com.google.common.truth.BooleanSubject; com.google.common.truth.ClassSubject; com.google.common.truth.Truth; com.google.common.truth.StringSubject
truth,com.google.common.truth,ClassTest,testIsAssignableFrom_reversedDifferentTypes,10,1,0,86,1,com.google.common.truth.BooleanSubject,com.google.common.truth.BooleanSubject; com.google.common.truth.ClassSubject; com.google.common.truth.Truth; com.google.common.truth.StringSubject
truth,com.google.common.truth,ClassTest,testIsAssignableTo_same,3,1,0,98,1,com.google.common.truth.ClassSubject,com.google.common.truth.ClassSubject
truth,com.google.common.truth,ClassTest,testIsAssignableTo_parent,4,1,0,102,1,com.google.common.truth.ClassSubject,com.google.common.truth.ClassSubject
truth,com.google.common.truth,ClassTest,testIsAssignableTo_reversed,9,1,0,107,1,com.google.common.truth.ClassSubject,com.google.common.truth.ClassSubject; com.google.common.truth.Truth; com.google.common.truth.StringSubject
truth,com.google.common.truth,ClassTest,testIsAssignableTo_reversedDifferentTypes,9,1,0,118,1,com.google.common.truth.ClassSubject,com.google.common.truth.ClassSubject; com.google.common.truth.Truth; com.google.common.truth.StringSubject
truth,com.google.common.truth,AbstractArraySubjectTest,foo,6,1,0,38,1,com.google.common.truth.StringSubject,com.google.common.truth.StringSubject
truth,com.google.common.truth,ExampleTest,stringContains,3,1,0,39,1,com.google.common.truth.StringSubject,com.google.common.truth.StringSubject
truth,com.google.common.truth,ExampleTest,listHasElements,5,1,0,43,1,com.google.common.truth.IterableSubject,com.google.common.truth.IterableSubject; com.google.common.truth.CollectionSubject
truth,com.google.common.truth,ExampleTest,equalityFail,10,1,0,54,1,com.google.common.truth.StringSubject,com.google.common.truth.StringSubject
truth,com.google.common.truth,ExampleTest,divideBySelf,4,1,1,66,0,com.google.common.truth.IntegerSubject,com.google.common.truth.IntegerSubject; com.google.common.truth.TruthJUnit
truth,com.google.common.truth,ExampleTest,expectRange,6,1,0,73,1,com.google.common.truth.Subject,com.google.common.truth.Subject
truth,com.google.common.truth,ExampleTest,customTypeCompares,3,1,0,80,1,com.google.common.truth.Truth,com.google.common.truth.Truth
truth,com.google.common.truth,IntegerTest,simpleEquality,4,1,0,41,1,com.google.common.truth.IntegerSubject,com.google.common.truth.IntegerSubject
truth,com.google.common.truth,IntegerTest,intIsInt,3,1,0,46,1,com.google.common.truth.IntegerSubject,com.google.common.truth.IntegerSubject
truth,com.google.common.truth,IntegerTest,simpleInequality,3,1,0,50,1,com.google.common.truth.IntegerSubject,com.google.common.truth.IntegerSubject
truth,com.google.common.truth,IntegerTest,equalityFail,9,1,0,54,1,com.google.common.truth.StringSubject,com.google.common.truth.StringSubject
truth,com.google.common.truth,IntegerTest,inequalityFail,9,1,0,63,1,com.google.common.truth.IntegerSubject,com.google.common.truth.IntegerSubject; com.google.common.truth.StringSubject
truth,com.google.common.truth,IntegerTest,additionAssumptionFail,8,1,0,72,1,com.google.common.truth.TruthJUnit,com.google.common.truth.TruthJUnit
truth,com.google.common.truth,IntegerTest,inclusiveRangeContainment,5,1,0,79,1,com.google.common.truth.IntegerSubject,com.google.common.truth.IntegerSubject
truth,com.google.common.truth,IntegerTest,inclusiveRangeContainmentFailure,16,1,0,85,1,com.google.common.truth.IntegerSubject,com.google.common.truth.IntegerSubject; com.google.common.truth.StringSubject
truth,com.google.common.truth,IntegerTest,inclusiveRangeContainmentInversionError,8,1,0,100,1,com.google.common.truth.IntegerSubject,com.google.common.truth.IntegerSubject
truth,com.google.common.truth,IntegerTest,exclusiveRangeContainment,4,1,0,107,1,com.google.common.truth.IntegerSubject,com.google.common.truth.IntegerSubject
truth,com.google.common.truth,IntegerTest,exclusiveRangeContainmentFailure,9,1,0,112,1,com.google.common.truth.IntegerSubject,com.google.common.truth.IntegerSubject; com.google.common.truth.StringSubject
truth,com.google.common.truth,IntegerTest,exclusiveRangeContainmentInversionError,8,1,0,121,1,com.google.common.truth.IntegerSubject,com.google.common.truth.IntegerSubject
truth,com.google.common.truth,IntegerTest,equalityOfNulls,3,1,0,128,1,com.google.common.truth.IntegerSubject,com.google.common.truth.IntegerSubject
truth,com.google.common.truth,IntegerTest,equalityOfNullsFail,16,1,0,132,1,com.google.common.truth.StringSubject,com.google.common.truth.StringSubject; com.google.common.truth.IntegerSubject
truth,com.google.common.truth,IntegerTest,inequalityOfNulls,4,1,0,147,1,com.google.common.truth.LongSubject,com.google.common.truth.LongSubject; com.google.common.truth.IntegerSubject
truth,com.google.common.truth,IntegerTest,inequalityOfNullsFail,9,1,0,152,1,com.google.common.truth.LongSubject,com.google.common.truth.LongSubject; com.google.common.truth.StringSubject
truth,com.google.common.truth,IntegerTest,primitives,10,1,0,161,1,com.google.common.truth.BooleanSubject,com.google.common.truth.BooleanSubject; com.google.common.truth.IntegerSubject; com.google.common.truth.LongSubject
truth,com.google.common.truth,IntegerTest,boxedPrimitives,20,1,0,172,1,com.google.common.truth.BooleanSubject,com.google.common.truth.BooleanSubject; com.google.common.truth.IntegerSubject; com.google.common.truth.LongSubject
truth,com.google.common.truth,IntegerTest,mixedBoxedAndUnboxedPrimitives,10,1,0,197,1,com.google.common.truth.BooleanSubject,com.google.common.truth.BooleanSubject; com.google.common.truth.IntegerSubject; com.google.common.truth.LongSubject
truth,com.google.common.truth,BooleanTest,isTrue,3,1,0,33,1,com.google.common.truth.BooleanSubject,com.google.common.truth.BooleanSubject
truth,com.google.common.truth,BooleanTest,isTrueFailing,9,1,0,37,1,com.google.common.truth.BooleanSubject,com.google.common.truth.BooleanSubject; com.google.common.truth.StringSubject
truth,com.google.common.truth,BooleanTest,isFalse,3,1,0,46,1,com.google.common.truth.BooleanSubject,com.google.common.truth.BooleanSubject
truth,com.google.common.truth,BooleanTest,isFalseFailing,9,1,0,50,1,com.google.common.truth.BooleanSubject,com.google.common.truth.BooleanSubject; com.google.common.truth.StringSubject
truth,com.google.common.truth,ExpectFailureTest,expectFailNotEquals,3,1,0,40,1,com.google.common.truth.IntegerSubject,com.google.common.truth.IntegerSubject
truth,com.google.common.truth,ExpectFailureTest,expectFailStringContains,3,1,0,44,1,com.google.common.truth.StringSubject,com.google.common.truth.StringSubject
truth,com.google.common.truth,ExpectFailureTest,expectFailContainsAllOf,3,1,0,48,1,com.google.common.truth.CollectionSubject,com.google.common.truth.CollectionSubject
truth,com.google.common.truth,ExpectFailureTest,expectFailContainsAnyOf,3,1,0,52,1,com.google.common.truth.CollectionSubject,com.google.common.truth.CollectionSubject
truth,com.google.common.truth,PrimitiveIntArraySubjectTest,isEqualTo,3,1,0,34,1,com.google.common.truth.PrimitiveIntArraySubject,com.google.common.truth.PrimitiveIntArraySubject
truth,com.google.common.truth,PrimitiveIntArraySubjectTest,isEqualTo_Same,4,1,0,38,1,com.google.common.truth.PrimitiveIntArraySubject,com.google.common.truth.PrimitiveIntArraySubject
truth,com.google.common.truth,PrimitiveIntArraySubjectTest,asList,3,1,0,43,1,com.google.common.truth.PrimitiveIntArraySubject,com.google.common.truth.PrimitiveIntArraySubject
truth,com.google.common.truth,PrimitiveIntArraySubjectTest,isEqualTo_Fail_UnequalOrdering,8,1,0,47,1,com.google.common.truth.PrimitiveIntArraySubject,com.google.common.truth.PrimitiveIntArraySubject; com.google.common.truth.StringSubject
truth,com.google.common.truth,PrimitiveIntArraySubjectTest,isEqualTo_Fail_NotAnArray,8,1,0,55,1,com.google.common.truth.PrimitiveIntArraySubject,com.google.common.truth.PrimitiveIntArraySubject; com.google.common.truth.StringSubject
truth,com.google.common.truth,PrimitiveIntArraySubjectTest,isNotEqualTo_SameLengths,3,1,0,64,1,com.google.common.truth.PrimitiveIntArraySubject,com.google.common.truth.PrimitiveIntArraySubject
truth,com.google.common.truth,PrimitiveIntArraySubjectTest,isNotEqualTo_DifferentLengths,3,1,0,68,1,com.google.common.truth.PrimitiveIntArraySubject,com.google.common.truth.PrimitiveIntArraySubject
truth,com.google.common.truth,PrimitiveIntArraySubjectTest,isNotEqualTo_DifferentTypes,3,1,0,72,1,com.google.common.truth.PrimitiveIntArraySubject,com.google.common.truth.PrimitiveIntArraySubject
truth,com.google.common.truth,PrimitiveIntArraySubjectTest,isNotEqualTo_FailEquals,8,1,0,76,1,com.google.common.truth.PrimitiveIntArraySubject,com.google.common.truth.PrimitiveIntArraySubject; com.google.common.truth.StringSubject
truth,com.google.common.truth,PrimitiveIntArraySubjectTest,isNotEqualTo_FailSame,9,1,0,85,1,com.google.common.truth.PrimitiveIntArraySubject,com.google.common.truth.PrimitiveIntArraySubject; com.google.common.truth.StringSubject
truth,com.google.common.truth,PrimitiveIntArraySubjectTest,array,3,1,1,95,0,,
truth,com.google.common.truth,PrimitiveBooleanArraySubjectTest,isEqualTo,3,1,0,34,1,com.google.common.truth.PrimitiveBooleanArraySubject,com.google.common.truth.PrimitiveBooleanArraySubject
truth,com.google.common.truth,PrimitiveBooleanArraySubjectTest,isEqualTo_Same,4,1,0,38,1,com.google.common.truth.PrimitiveBooleanArraySubject,com.google.common.truth.PrimitiveBooleanArraySubject
truth,com.google.common.truth,PrimitiveBooleanArraySubjectTest,asList,3,1,0,43,1,com.google.common.truth.PrimitiveBooleanArraySubject,com.google.common.truth.PrimitiveBooleanArraySubject
truth,com.google.common.truth,PrimitiveBooleanArraySubjectTest,isEqualTo_Fail_UnequalOrdering,9,1,0,47,1,com.google.common.truth.PrimitiveBooleanArraySubject,com.google.common.truth.PrimitiveBooleanArraySubject; com.google.common.truth.StringSubject
truth,com.google.common.truth,PrimitiveBooleanArraySubjectTest,isEqualTo_Fail_NotAnArray,9,1,0,57,1,com.google.common.truth.PrimitiveBooleanArraySubject,com.google.common.truth.PrimitiveBooleanArraySubject; com.google.common.truth.StringSubject
truth,com.google.common.truth,PrimitiveBooleanArraySubjectTest,isNotEqualTo_SameLengths,3,1,0,67,1,com.google.common.truth.PrimitiveBooleanArraySubject,com.google.common.truth.PrimitiveBooleanArraySubject
truth,com.google.common.truth,PrimitiveBooleanArraySubjectTest,isNotEqualTo_DifferentLengths,3,1,0,71,1,com.google.common.truth.PrimitiveBooleanArraySubject,com.google.common.truth.PrimitiveBooleanArraySubject
truth,com.google.common.truth,PrimitiveBooleanArraySubjectTest,isNotEqualTo_DifferentTypes,3,1,0,75,1,com.google.common.truth.PrimitiveBooleanArraySubject,com.google.common.truth.PrimitiveBooleanArraySubject
truth,com.google.common.truth,PrimitiveBooleanArraySubjectTest,isNotEqualTo_FailEquals,9,1,0,79,1,com.google.common.truth.PrimitiveBooleanArraySubject,com.google.common.truth.PrimitiveBooleanArraySubject; com.google.common.truth.StringSubject
truth,com.google.common.truth,PrimitiveBooleanArraySubjectTest,isNotEqualTo_FailSame,10,1,0,89,1,com.google.common.truth.PrimitiveBooleanArraySubject,com.google.common.truth.PrimitiveBooleanArraySubject; com.google.common.truth.StringSubject
truth,com.google.common.truth,PrimitiveBooleanArraySubjectTest,array,3,1,1,100,0,,
truth,com.google.common.truth,OptionalSubjectTest,failOnNullSubject,10,1,0,35,1,com.google.common.truth.StringSubject,com.google.common.truth.StringSubject
truth,com.google.common.truth,OptionalSubjectTest,isPresent,3,1,0,46,1,,
truth,com.google.common.truth,OptionalSubjectTest,isPresentFailing,9,1,0,50,1,com.google.common.truth.StringSubject,com.google.common.truth.StringSubject
truth,com.google.common.truth,OptionalSubjectTest,isAbsent,3,1,0,59,1,,
truth,com.google.common.truth,OptionalSubjectTest,isAbsentFailing,9,1,0,63,1,com.google.common.truth.StringSubject,com.google.common.truth.StringSubject
truth,com.google.common.truth,OptionalSubjectTest,hasValue,3,1,0,72,1,,
truth,com.google.common.truth,OptionalSubjectTest,hasValue_FailingWithAbsent,9,1,0,76,1,com.google.common.truth.StringSubject,com.google.common.truth.StringSubject
truth,com.google.common.truth,OptionalSubjectTest,hasValue_FailingWithNullParameter,8,1,0,86,1,,
truth,com.google.common.truth,OptionalSubjectTest,hasValue_FailingWithWrongValueForString,9,1,0,93,1,com.google.common.truth.StringSubject,com.google.common.truth.StringSubject
truth,com.google.common.truth,OptionalSubjectTest,hasValue_FailingWithWrongValueForOther,9,1,0,103,1,com.google.common.truth.StringSubject,com.google.common.truth.StringSubject
truth,com.google.common.truth,PrimitiveDoubleArraySubjectTest,isEqualTo_Default_Fail,8,1,0,35,1,com.google.common.truth.PrimitiveDoubleArraySubject,com.google.common.truth.PrimitiveDoubleArraySubject
truth,com.google.common.truth,PrimitiveDoubleArraySubjectTest,isEqualTo,3,1,0,43,1,com.google.common.truth.PrimitiveDoubleArraySubject,com.google.common.truth.PrimitiveDoubleArraySubject
truth,com.google.common.truth,PrimitiveDoubleArraySubjectTest,isEqualTo_Fail_UnequalOrdering,9,1,0,47,1,com.google.common.truth.PrimitiveDoubleArraySubject,com.google.common.truth.PrimitiveDoubleArraySubject; com.google.common.truth.StringSubject
truth,com.google.common.truth,PrimitiveDoubleArraySubjectTest,isEqualTo_Fail_NotAnArray,9,1,0,56,1,com.google.common.truth.PrimitiveDoubleArraySubject,com.google.common.truth.PrimitiveDoubleArraySubject; com.google.common.truth.StringSubject
truth,com.google.common.truth,PrimitiveDoubleArraySubjectTest,isNotEqualTo_Default_Fail,8,1,0,66,1,com.google.common.truth.PrimitiveDoubleArraySubject,com.google.common.truth.PrimitiveDoubleArraySubject
truth,com.google.common.truth,PrimitiveDoubleArraySubjectTest,isNotEqualTo_SameLengths,3,1,0,74,1,com.google.common.truth.PrimitiveDoubleArraySubject,com.google.common.truth.PrimitiveDoubleArraySubject
truth,com.google.common.truth,PrimitiveDoubleArraySubjectTest,isNotEqualTo_DifferentLengths,3,1,0,78,1,com.google.common.truth.PrimitiveDoubleArraySubject,com.google.common.truth.PrimitiveDoubleArraySubject
truth,com.google.common.truth,PrimitiveDoubleArraySubjectTest,isNotEqualTo_DifferentTypes,3,1,0,82,1,com.google.common.truth.PrimitiveDoubleArraySubject,com.google.common.truth.PrimitiveDoubleArraySubject
truth,com.google.common.truth,PrimitiveDoubleArraySubjectTest,isNotEqualTo_FailEquals,9,1,0,86,1,com.google.common.truth.PrimitiveDoubleArraySubject,com.google.common.truth.PrimitiveDoubleArraySubject; com.google.common.truth.StringSubject
truth,com.google.common.truth,PrimitiveDoubleArraySubjectTest,isNotEqualTo_FailSame,10,1,0,96,1,com.google.common.truth.PrimitiveDoubleArraySubject,com.google.common.truth.PrimitiveDoubleArraySubject; com.google.common.truth.StringSubject
truth,com.google.common.truth,PrimitiveDoubleArraySubjectTest,array,3,1,1,107,0,,
truth,com.google.common.truth,ObjectArraySubjectTest,isEqualTo,3,1,0,37,1,com.google.common.truth.ObjectArraySubject,com.google.common.truth.ObjectArraySubject
truth,com.google.common.truth,ObjectArraySubjectTest,isEqualTo_Same,4,1,0,41,1,com.google.common.truth.ObjectArraySubject,com.google.common.truth.ObjectArraySubject
truth,com.google.common.truth,ObjectArraySubjectTest,asList,3,1,0,46,1,com.google.common.truth.ObjectArraySubject,com.google.common.truth.CollectionSubject; com.google.common.truth.ObjectArraySubject
truth,com.google.common.truth,ObjectArraySubjectTest,isEqualTo_Fail_UnequalOrdering,9,1,0,50,1,com.google.common.truth.ObjectArraySubject,com.google.common.truth.ObjectArraySubject; com.google.common.truth.StringSubject
truth,com.google.common.truth,ObjectArraySubjectTest,isEqualTo_Fail_NotAnArray,11,1,0,60,1,com.google.common.truth.ObjectArraySubject,com.google.common.truth.ObjectArraySubject; com.google.common.truth.StringSubject
truth,com.google.common.truth,ObjectArraySubjectTest,isNotEqualTo_SameLengths,3,1,0,71,1,com.google.common.truth.ObjectArraySubject,com.google.common.truth.ObjectArraySubject
truth,com.google.common.truth,ObjectArraySubjectTest,isNotEqualTo_DifferentLengths,3,1,0,75,1,com.google.common.truth.ObjectArraySubject,com.google.common.truth.ObjectArraySubject
truth,com.google.common.truth,ObjectArraySubjectTest,isNotEqualTo_DifferentTypes,3,1,0,79,1,com.google.common.truth.ObjectArraySubject,com.google.common.truth.ObjectArraySubject
truth,com.google.common.truth,ObjectArraySubjectTest,isNotEqualTo_FailEquals,9,1,0,83,1,com.google.common.truth.ObjectArraySubject,com.google.common.truth.ObjectArraySubject; com.google.common.truth.StringSubject
truth,com.google.common.truth,ObjectArraySubjectTest,isNotEqualTo_FailSame,10,1,0,92,1,com.google.common.truth.ObjectArraySubject,com.google.common.truth.ObjectArraySubject; com.google.common.truth.StringSubject
truth,com.google.common.truth,ObjectArraySubjectTest,objectArray,3,1,1,102,0,,
truth,com.google.common.truth,ObjectArraySubjectTest,stringArrayIsEqualTo,3,1,0,106,1,com.google.common.truth.ObjectArraySubject,com.google.common.truth.ObjectArraySubject
truth,com.google.common.truth,ObjectArraySubjectTest,stringArrayAsList,3,1,0,110,1,com.google.common.truth.ObjectArraySubject,com.google.common.truth.CollectionSubject; com.google.common.truth.ObjectArraySubject
truth,com.google.common.truth,ObjectArraySubjectTest,stringArrayIsEqualTo_Fail_UnequalOrdering,9,1,0,114,1,com.google.common.truth.ObjectArraySubject,com.google.common.truth.ObjectArraySubject; com.google.common.truth.StringSubject
truth,com.google.common.truth,ObjectArraySubjectTest,objectArray,3,1,1,124,0,,
truth,com.google.common.truth,ObjectArraySubjectTest,SetArrayIsEqualTo_Fail_UnequalOrdering,9,1,0,128,1,com.google.common.truth.StringSubject,com.google.common.truth.StringSubject
truth,com.google.common.truth,ObjectArraySubjectTest,objectArray,3,1,1,141,0,,
truth,com.google.common.truth,MathUtilTest,floatEquality,5,1,0,34,1,com.google.common.truth.MathUtil,com.google.common.truth.BooleanSubject; com.google.common.truth.MathUtil
truth,com.google.common.truth,MathUtilTest,doubleEquality,5,1,0,40,1,com.google.common.truth.MathUtil,com.google.common.truth.BooleanSubject; com.google.common.truth.MathUtil
truth,com.google.common.truth,MathUtilTest,doubleEqualityDifferentTypes,4,1,0,46,1,com.google.common.truth.MathUtil,com.google.common.truth.BooleanSubject; com.google.common.truth.MathUtil
truth,com.google.common.truth,IterableTest,hasSize,3,1,0,40,1,,
truth,com.google.common.truth,IterableTest,hasSizeZero,3,1,0,44,1,,
truth,com.google.common.truth,IterableTest,hasSizeNegative,8,1,0,48,1,,
truth,com.google.common.truth,IterableTest,iteratesOver,3,1,0,56,1,,
truth,com.google.common.truth,IterableTest,iteratesOverAsList,3,1,0,60,1,com.google.common.truth.IterableSubject,com.google.common.truth.IterableSubject
truth,com.google.common.truth,IterableTest,iteratesOverSequence_Legacy,3,1,0,64,1,,
truth,com.google.common.truth,IterableTest,iteratesOverEmpty,3,1,0,68,1,,
truth,com.google.common.truth,IterableTest,iteratesOverWithOrderingFailure,9,1,0,72,1,com.google.common.truth.StringSubject,com.google.common.truth.StringSubject
truth,com.google.common.truth,IterableTest,iteratesOverWithTooManyItemsFailure,9,1,0,81,1,com.google.common.truth.StringSubject,com.google.common.truth.StringSubject
truth,com.google.common.truth,IterableTest,iteratesOverWithTooFewItemsFailure,9,1,0,90,1,com.google.common.truth.StringSubject,com.google.common.truth.StringSubject
truth,com.google.common.truth,IterableTest,iteratesOverWithIncompatibleItems,9,1,0,99,1,com.google.common.truth.StringSubject,com.google.common.truth.StringSubject
truth,com.google.common.truth,IterableTest,iteratesOverAsListWithIncompatibleItems,9,1,0,108,1,com.google.common.truth.IterableSubject,com.google.common.truth.IterableSubject; com.google.common.truth.StringSubject
truth,com.google.common.truth,IterableTest,iterableHasItem,3,1,0,118,1,com.google.common.truth.IterableSubject,com.google.common.truth.IterableSubject
truth,com.google.common.truth,IterableTest,iterableHasItemWithNull,3,1,0,122,1,com.google.common.truth.IterableSubject,com.google.common.truth.IterableSubject
truth,com.google.common.truth,IterableTest,iterableHasItemFailure,9,1,0,126,1,com.google.common.truth.IterableSubject,com.google.common.truth.IterableSubject; com.google.common.truth.StringSubject
truth,com.google.common.truth,IterableTest,iterableDoesntHaveItem,3,1,0,135,1,com.google.common.truth.IterableSubject,com.google.common.truth.IterableSubject
truth,com.google.common.truth,IterableTest,iterableDoesntHaveItemWithNull,3,1,0,139,1,com.google.common.truth.IterableSubject,com.google.common.truth.IterableSubject
truth,com.google.common.truth,IterableTest,iterableDoesntHaveItemFailure,9,1,0,143,1,com.google.common.truth.IterableSubject,com.google.common.truth.IterableSubject; com.google.common.truth.StringSubject
truth,com.google.common.truth,IterableTest,iterableHasAnyOf,3,1,0,152,1,,
truth,com.google.common.truth,IterableTest,iterableHasAnyOfWithNull,3,1,0,156,1,,
truth,com.google.common.truth,IterableTest,iterableHasAnyOfWithNullInThirdAndFinalPosition,3,1,0,160,1,,
truth,com.google.common.truth,IterableTest,iterableHasAnyOfFailure,9,1,0,164,1,com.google.common.truth.StringSubject,com.google.common.truth.StringSubject
truth,com.google.common.truth,IterableTest,iterableHasAllOfWithMany,3,1,0,173,1,,
truth,com.google.common.truth,IterableTest,iterableHasAllOfWithDuplicates,3,1,0,177,1,,
truth,com.google.common.truth,IterableTest,iterableHasAllOfWithNull,3,1,0,181,1,,
truth,com.google.common.truth,IterableTest,iterableHasAllOfWithNullAtThirdAndFinalPosition,3,1,0,185,1,,
truth,com.google.common.truth,IterableTest,iterableHasAllOfFailure,11,1,0,189,1,com.google.common.truth.StringSubject,com.google.common.truth.StringSubject
truth,com.google.common.truth,IterableTest,iterableHasAllOfWithDuplicatesFailure,12,1,0,200,1,com.google.common.truth.StringSubject,com.google.common.truth.StringSubject
truth,com.google.common.truth,IterableTest,iterableHasAllOfWithDuplicateMissingElements,11,1,0,216,1,com.google.common.truth.StringSubject,com.google.common.truth.StringSubject
truth,com.google.common.truth,IterableTest,iterableHasAllOfWithNullFailure,11,1,0,227,1,com.google.common.truth.StringSubject,com.google.common.truth.StringSubject
truth,com.google.common.truth,IterableTest,iterableHasAllOfInOrder,3,1,0,238,1,com.google.common.truth.Ordered,com.google.common.truth.Ordered
truth,com.google.common.truth,IterableTest,iterableHasAllOfInOrderWithNull,3,1,0,242,1,com.google.common.truth.Ordered,com.google.common.truth.Ordered
truth,com.google.common.truth,IterableTest,iterableHasAllOfInOrderWithFailure,10,1,0,246,1,com.google.common.truth.Ordered,com.google.common.truth.Ordered; com.google.common.truth.StringSubject
truth,com.google.common.truth,IterableTest,iterableHasNoneOf,3,1,0,256,1,,
truth,com.google.common.truth,IterableTest,iterableHasNoneOfFailure,9,1,0,260,1,com.google.common.truth.StringSubject,com.google.common.truth.StringSubject
truth,com.google.common.truth,IterableTest,iterableHasNoneOfFailureWithDuplicateInSubject,9,1,0,270,1,com.google.common.truth.StringSubject,com.google.common.truth.StringSubject
truth,com.google.common.truth,IterableTest,iterableHasNoneOfFailureWithDuplicateInExpected,9,1,0,280,1,com.google.common.truth.StringSubject,com.google.common.truth.StringSubject
truth,com.google.common.truth,IterableTest,iterableHasExactlyWithMany,3,1,0,290,1,,
truth,com.google.common.truth,IterableTest,iterableHasExactlyOutOfOrder,3,1,0,294,1,,
truth,com.google.common.truth,IterableTest,iterableHasExactlyWithDuplicates,3,1,0,298,1,,
truth,com.google.common.truth,IterableTest,iterableHasExactlyWithDuplicatesOutOfOrder,3,1,0,302,1,,
truth,com.google.common.truth,IterableTest,iterableHasExactlyWithNull,3,1,0,306,1,,
truth,com.google.common.truth,IterableTest,iterableHasExactlyWithNullOutOfOrder,3,1,0,310,1,,
truth,com.google.common.truth,IterableTest,iterableHasExactlyMissingItemFailure,11,1,0,314,1,com.google.common.truth.StringSubject,com.google.common.truth.StringSubject
truth,com.google.common.truth,IterableTest,iterableHasExactlyUnexpectedItemFailure,11,1,0,325,1,com.google.common.truth.StringSubject,com.google.common.truth.StringSubject
truth,com.google.common.truth,IterableTest,iterableHasExactlyWithDuplicatesNotEnoughItemsFailure,12,1,0,336,1,com.google.common.truth.StringSubject,com.google.common.truth.StringSubject
truth,com.google.common.truth,IterableTest,iterableHasExactlyWithDuplicatesMissingItemFailure,12,1,0,348,1,com.google.common.truth.StringSubject,com.google.common.truth.StringSubject
truth,com.google.common.truth,IterableTest,iterableHasExactlyWithDuplicatesUnexpectedItemFailure,12,1,0,360,1,com.google.common.truth.StringSubject,com.google.common.truth.StringSubject
truth,com.google.common.truth,IterableTest,iterableHasExactlyWithDuplicateMissingElements,11,1,0,376,1,com.google.common.truth.StringSubject,com.google.common.truth.StringSubject
